"","EE-a","L2-a","L2-b","L4-a","YA_female-a","YA_male-a"
"WBGene00051326",5.91453582424653,4.88268982535497,5.28929605821734,4.16147180178226,3.76221919289007,3.59446981289014
"WBGene00051328",3.77663267020055,2.63703151724679,4.08270004318285,3.31952932556237,2.29288063531755,1.4692340474095
"WBGene00051329",3.67453688594492,3.6260815138343,4.21247725460582,3.80106693685505,4.84599257502809,3.82906943770034
"WBGene00051330",-0.9205240359045,1.34746343190332,3.09186124531264,1.05097724873048,3.91778042341275,4.13733814893835
"WBGene00051333",0.365413256920189,-3.41013126482676,-0.199768441401541,-3.41013126482676,-0.617189824848057,-3.41013126482676
"WBGene00051339",-2.75291998425419,-3.41013126482676,-1.42882227758493,-3.41013126482676,-0.715423118708092,1.78487352679826
"WBGene00051347",3.50417714567237,-3.41013126482676,1.62742346442194,-3.41013126482676,-1.91201184114326,0.276604362432913
"WBGene00051351",-0.9205240359045,2.32054741464866,-0.0267397158618241,2.01784935916977,1.90368708127364,2.45346081113599
"WBGene00051352",-2.75291998425419,-3.41013126482676,-0.0680905345591002,-3.41013126482676,1.19070154396786,1.15512836917675
"WBGene00077906",0.424956001455181,8.90811203812525,6.33169944389262,8.84221958055086,7.77234096714295,8.18809936446632
"WBGene00051353",-3.41013126482676,6.20185509336005,3.87339115049325,5.23547723433011,5.31428617451084,4.76444321082479
"WBGene00051354",-2.3030711075792,8.96934748497571,6.10369799077581,9.31507281246511,7.73954740014052,7.79281551394296
"WBGene00051355",4.09228110522179,6.20185509336005,6.52622488458878,6.44493309106022,6.83270549386748,5.54841767723038
"WBGene00051356",-1.45215857870409,-3.41013126482676,0.483037273216784,1.05097724873048,-0.820837036317922,0.235707118107375
"WBGene00051358",1.31175409714655,4.88268982535497,4.77248086616414,3.00099571516213,1.1069498413158,1.71219914430144
"WBGene00051361",-3.41013126482676,-3.41013126482676,1.73951781283325,1.05097724873048,-0.279998353326555,0.429500509779491
"WBGene00051362",-2.3030711075792,-3.41013126482676,0.670693808327999,-3.41013126482676,-2.47476859530584,-1.20877320835038
"WBGene00051363",5.22299753739929,4.62057518730051,6.14386483614038,3.00099571516213,3.49204207775367,3.79428544865942
"WBGene00051364",1.5034800714534,6.20185509336005,6.00434482900805,6.60005235121054,6.94046650961862,6.45336224110505
"WBGene00051365",4.74271572163311,11.6288320113569,8.91620996256972,12.4602068468342,11.3951353673988,11.6824385939242
"WBGene00051372",0.738307266795764,4.10836444254951,4.47968168961299,3.99249448154079,3.55660486810005,3.39532780782965
"WBGene00051374",-2.3030711075792,1.34746343190332,1.12055367850736,-3.41013126482676,0.923277982822786,1.34013590670434
"WBGene00051375",7.06116942453463,6.96663049018276,7.92503655524042,7.54691119493438,7.61875411606459,6.36011453861582
"WBGene00077885",3.4706624246793,3.6260815138343,3.65254125473252,4.23907510380762,3.38943438432494,2.32287727467237
"WBGene00051376",1.5034800714534,3.6260815138343,3.81203708535093,3.00099571516213,4.46652835910466,4.14287868847585
"WBGene00051379",-3.41013126482676,-3.41013126482676,0.645334464050451,-3.41013126482676,-1.05803071443318,-1.20877320835038
"WBGene00051382",5.35927719207931,4.99781312974032,6.09259979456229,4.31271630180033,4.1963028498311,4.58681009576323
"WBGene00051383",-1.96065237095875,2.32054741464866,-0.294743290352271,-3.41013126482676,1.61120677575424,1.21946995351709
"WBGene00051384",-3.41013126482676,2.89642514859973,0.923673590655615,-3.41013126482676,-1.19306026150854,-0.0885203498846936
"WBGene00051385",-2.75291998425419,-3.41013126482676,-0.563763379778822,-3.41013126482676,-2.47476859530584,-0.312831718908952
"WBGene00051386",-1.88639284577209,-3.41013126482676,1.00567682077544,1.05097724873048,2.59907718245203,3.82217940904261
"WBGene00051387",7.20371611602984,9.01789534389301,8.54935381896576,8.21321891548715,8.63111271330504,8.76307485319989
"WBGene00051388",-2.75291998425419,-3.41013126482676,0.0525676323750197,-3.41013126482676,-1.19306026150854,-0.974789947230385
"WBGene00051391",5.01753195196916,2.5400668290596,3.04060168977998,1.76009831686022,4.31318425788951,3.42373506964243
"WBGene00051392",-1.16199014103091,3.88728281160644,3.01968535504747,1.05097724873048,0.856462373650267,0.15026113317013
"WBGene00051395",-2.3030711075792,-3.41013126482676,2.68211990621412,-3.41013126482676,1.21757210809581,-0.253400467168919
"WBGene00051396",-1.68411745470159,-3.41013126482676,2.05088224393411,-3.41013126482676,-0.617189824848057,0.63218203367022
"WBGene00051401",0.784502570509943,3.1162113800159,4.59178983779686,3.80106693685505,2.6785889631783,3.23856038638887
"WBGene00051404",1.03434539983935,2.89642514859973,3.55717968075571,2.59159800166574,2.35470641230831,2.3130815406692
"WBGene00051405",3.67453688594492,5.10442491051041,4.91723444393012,3.00099571516213,3.6334460079638,3.47216234509547
"WBGene00077918",0.365413256920189,-3.41013126482676,3.24321109223154,2.01784935916977,2.62940993992722,2.60566145741982
"WBGene00051409",-2.75291998425419,-3.41013126482676,-3.41013126482676,-3.41013126482676,3.68730387856681,2.89549128455698
"WBGene00051413",-1.62253875790253,-3.41013126482676,2.41582915078275,-3.41013126482676,1.46188535410753,2.04370024177716
"WBGene00051415",-2.75291998425419,4.75757709222803,2.70070428649802,4.68965110917533,0.712763691052872,-0.732356713869755
"WBGene00051416",-3.41013126482676,-3.41013126482676,-2.4959084915648,-3.41013126482676,6.09617148622082,0.500272405892615
"WBGene00051417",-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,4.8461647774713,-0.114724774173547
"WBGene00051418",-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,5.81908018203535,0.980475881674553
"WBGene00077804",-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,3.84640601997471,-0.815876787042818
"WBGene00051426",1.8783773482302,-3.41013126482676,3.21332213303425,-3.41013126482676,1.29530544788133,1.68207238050412
"WBGene00051427",1.57092942883092,-3.41013126482676,2.63135833904434,-3.41013126482676,3.51388561745501,3.58024708384575
"WBGene00051430",0.872679258042934,-3.41013126482676,1.40371702966707,-3.41013126482676,0.987135643635585,2.05549874761239
"WBGene00077893",-3.41013126482676,-3.41013126482676,-1.42882227758493,1.05097724873048,1.34489421773049,0.534397641963809
"WBGene00051431",-2.12172650594376,3.30689872122648,3.60400374104628,3.5802962964881,4.19967606091447,4.20246030552904
"WBGene00051432",2.25163801346652,5.20369756570527,5.28776034111445,5.44649002503466,4.7889088619697,5.56347261750755
"WBGene00051437",0.935445936565147,2.89642514859973,2.95407212263389,1.05097724873048,1.46188535410753,2.61366407053672
"WBGene00051440",-1.96065237095875,1.34746343190332,3.00978320965789,1.05097724873048,1.36906373138443,2.13549222208863
"WBGene00051441",3.32197793665571,3.30689872122648,4.26545401600066,5.34483811414273,5.01634993543584,4.44600560904023
"WBGene00051443",2.39996443286059,-3.41013126482676,4.33253118160499,2.01784935916977,1.01803488568758,-1.20877320835038
"WBGene00051444",5.5725839354769,2.89642514859973,4.89991483244388,2.01784935916977,3.42445409419238,2.8689921417994
"WBGene00051445",3.97765797707092,5.68807183967898,5.6071475285274,5.84428798800194,5.84686189047436,5.87695222827278
"WBGene00077912",2.45812614569355,-3.41013126482676,2.41582915078275,2.01784935916977,3.46426418873879,3.70721388931739
"WBGene00051452",-1.45215857870409,-3.41013126482676,1.35761646163807,-3.41013126482676,-3.41013126482676,-2.62787021678121
"WBGene00051454",1.72099910728725,-3.41013126482676,2.43074922317108,-3.41013126482676,-1.19306026150854,-0.507398300356675
"WBGene00051458",-0.779427227820409,1.34746343190332,2.65060383523836,1.05097724873048,0.32506732329773,0.781729755563594
"WBGene00051461",-1.25238006015718,1.34746343190332,3.60729087585889,-3.41013126482676,1.76484615623591,1.85406190901905
"WBGene00051462",-1.34881401464565,-3.41013126482676,0.5391895941388,1.05097724873048,-1.50820671472938,-0.904530708405437
"WBGene00051463",-3.41013126482676,-3.41013126482676,-0.450068697131686,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00051465",6.6264976069192,-3.41013126482676,0.5391895941388,1.05097724873048,-2.47476859530584,-3.41013126482676
"WBGene00051468",-2.3030711075792,2.32054741464866,2.67587152965308,1.05097724873048,1.72794284019752,1.13302730652675
"WBGene00051469",-1.68411745470159,-3.41013126482676,1.97147959445258,1.05097724873048,1.1354107280199,1.82678342394383
"WBGene00051470",1.37350553786921,4.46918494676777,3.97866886372983,3.5802962964881,5.13561970088271,5.19210474279317
"WBGene00051477",-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-2.47476859530584,0.781729755563594
"WBGene00051478",-3.04442121322715,-3.41013126482676,2.40075316405868,-3.41013126482676,-0.438765241453451,1.60388250725898
"WBGene00051479",0.829264472973165,1.34746343190332,1.72748440841657,2.01784935916977,-1.50820671472938,-1.75044759621632
"WBGene00045454",-0.138784885830117,8.81698257366557,7.66074672025725,8.99543604144486,7.7676609789256,6.73386895880436
"WBGene00051483",-0.0963071563658843,1.34746343190332,0.300140490783764,1.05097724873048,2.88543678677625,1.53812857032338
"WBGene00051488",4.49088888993849,4.75757709222803,4.87558531027626,4.57461206906659,5.01634993543584,5.59008043956508
"WBGene00051489",1.6726898094769,-3.41013126482676,2.6695959733351,2.01784935916977,1.26985688089201,1.21946995351709
"WBGene00051490",-1.45215857870409,1.34746343190332,2.8961229833751,-3.41013126482676,0.890256948012827,1.57138011605215
"WBGene00051497",-1.07693111009649,-3.41013126482676,0.720113161619117,-3.41013126482676,1.36906373138443,1.96143211797742
"WBGene00051502",-3.41013126482676,3.88728281160644,3.41436036850029,2.59159800166574,1.67075520234209,1.48676856206934
"WBGene00051504",4.82789992668135,6.05005683530194,7.06051686282998,6.8677484230789,6.96028022305221,6.1238585788509
"WBGene00077915",-1.25238006015718,7.10146318571302,7.11098454634207,7.97883435890255,7.91635846290104,8.22006568479534
"WBGene00051506",4.37678469983464,9.05492608777799,9.84544902036209,8.86687662293403,8.40684533475968,7.43166252643819
"WBGene00051507",-0.0550444239314896,1.34746343190332,2.39315567781139,1.05097724873048,2.11851443711283,2.27321962038072
"WBGene00051509",4.22592581398829,2.32054741464866,3.9217189283421,3.31952932556237,3.04396687643985,3.71094874903484
"WBGene00051511",3.789432286254,9.82270009462555,8.5077036237563,9.92806208618848,8.60381568733067,9.26221571997517
"WBGene00051514",2.66056589034235,-3.41013126482676,1.5880359565833,-3.41013126482676,-1.91201184114326,-1.75044759621632
"WBGene00051515",7.44145275346333,8.73638140742572,7.88056212507178,8.51958808407317,7.16802039491513,7.13353432091268
"WBGene00051526",0.784502570509943,-3.41013126482676,2.36235920083108,3.00099571516213,3.07368479242278,3.96038017825847
"WBGene00051530",-0.53290841539197,1.34746343190332,1.44838997917094,2.59159800166574,1.36906373138443,-0.253400467168919
"WBGene00051534",0.0241008724145415,-3.41013126482676,3.101217533688,3.00099571516213,1.57009693960073,2.16301942589534
"WBGene00077856",-2.3030711075792,-3.41013126482676,0.199191661831927,1.05097724873048,0.674485641864847,1.81294829301989
"WBGene00051543",3.55636526181909,5.75506637861551,6.21400106313696,5.98608551958169,0.32506732329773,1.34013590670434
"WBGene00051544",0.170447737064389,4.75757709222803,4.23602703502354,4.31271630180033,6.60965137945119,7.46963567896835
"WBGene00051545",-1.96065237095875,1.34746343190332,-2.74137459709103,1.05097724873048,5.68179509354987,1.37821477141735
"WBGene00051547",-2.3030711075792,1.34746343190332,3.1197500201198,2.01784935916977,0.274780254343303,0.316374147058435
"WBGene00051549",3.76227640631198,4.10836444254951,4.45526364343622,4.44959886137524,2.7721865681343,3.51765261084752
"WBGene00051550",1.83513628718596,-3.41013126482676,2.36235920083108,1.05097724873048,3.32293676816135,3.57410844230671
"WBGene00051551",1.51036869188147,-3.41013126482676,3.02706761575377,1.05097724873048,2.12562538071701,1.08778277214672
"WBGene00051552",1.96115541007571,2.89642514859973,3.59077978957401,3.00099571516213,4.46372533274608,3.78368458415577
"WBGene00051555",-1.07693111009649,-3.41013126482676,0.483037273216784,1.05097724873048,-3.41013126482676,-1.10007251002864
"WBGene00051560",0.872679258042934,1.34746343190332,1.72748440841657,-3.41013126482676,1.52778122613938,1.06461704001811
"WBGene00051561",3.06087333210439,3.6260815138343,3.8374526385858,3.31952932556237,0.923277982822786,1.06461704001811
"WBGene00051562",-0.9205240359045,2.32054741464866,3.53318514277903,3.00099571516213,2.2414385811225,2.36140833796767
"WBGene00051563",1.82412043675412,7.29398472640977,6.11730764896647,7.11420577139604,6.4527579669892,5.90738165938569
"WBGene00051567",2.68207923350721,2.89642514859973,3.94788426599363,2.01784935916977,3.4302089504947,3.69971503762792
"WBGene00051568",3.39265324439197,4.10836444254951,5.9285186724439,5.89311884631842,5.99010476107459,6.06050098625297
"WBGene00051572",8.06680753157523,11.3314054709955,10.7914082950838,11.063491054894,10.4843960170942,10.1862104358167
"WBGene00051578",4.22801677971525,7.66011300327812,8.82694910026761,6.6994947569497,1.24395133836934,1.34013590670434
"WBGene00051581",4.90833360670778,4.99781312974032,5.40996749718228,4.79619062658642,2.91856707280468,3.46995994818496
"WBGene00051583",3.06087333210439,6.24910133435251,5.96644997705784,7.28859190226134,6.82862615126589,6.96451255015125
"WBGene00051585",-1.25238006015718,-3.41013126482676,2.11694626442189,1.05097724873048,-1.19306026150854,-3.41013126482676
"WBGene00051588",-1.96065237095875,1.34746343190332,-0.753103867852726,-3.41013126482676,1.1354107280199,1.28106411402278
"WBGene00051590",-3.41013126482676,-3.41013126482676,-2.74137459709103,-3.41013126482676,3.45864384856512,-0.653408305266882
"WBGene00051592",4.71167184885769,8.5508694290945,7.59629627985304,8.32866095585621,6.9191394422284,7.6529924512108
"WBGene00051595",6.01422442672416,2.32054741464866,4.22537021991833,2.59159800166574,2.72614667307058,2.51457207443506
"WBGene00051597",3.57291140073638,3.6260815138343,4.41174664146759,4.68965110917533,3.91778042341275,4.11777696083306
"WBGene00051598",4.24256929478564,3.6260815138343,5.35480974303655,3.99249448154079,3.95817295512318,4.97166581834738
"WBGene00051611",-0.9205240359045,1.34746343190332,1.71534978951852,-3.41013126482676,-1.05803071443318,-1.75044759621632
"WBGene00051614",-0.0963071563658843,1.34746343190332,3.78035301408962,3.80106693685505,4.34688951330642,4.16483048749257
"WBGene00051615",0.714642814548984,5.29657678969383,5.3081033691552,3.99249448154079,-0.0704646375191231,1.50409251880856
"WBGene00051618",-3.41013126482676,-3.41013126482676,1.60128496711583,1.05097724873048,2.28019105996974,2.61366407053672
"WBGene00051619",-0.0550444239314896,-3.41013126482676,1.75145167726499,-3.41013126482676,-0.00687734396268242,-0.507398300356675
"WBGene00051622",5.78915046153526,6.05005683530194,7.0284864834182,5.54144859407806,6.4904285290464,6.12665751292435
"WBGene00051624",-2.12172650594376,-3.41013126482676,0.283798623037411,-3.41013126482676,-1.69602720626506,-0.196320904811332
"WBGene00051625",2.90232071896862,1.34746343190332,3.52625561770109,2.01784935916977,0.0540252308639279,1.01713886009082
"WBGene00051626",-1.25238006015718,-3.41013126482676,1.76328763499451,2.01784935916977,0.890256948012827,0.96804487751093
"WBGene00051629",1.05333699554965,4.30002564554654,4.52557552665752,3.00099571516213,1.50614864463736,2.95339251317826
"WBGene00051630",-2.75291998425419,-3.41013126482676,-1.05175850476858,-3.41013126482676,1.93640559096045,0.917221226038924
"WBGene00051633",-1.25238006015718,-3.41013126482676,2.48893277550429,2.01784935916977,0.510329293774914,3.14778768288425
"WBGene00051635",4.28536628904851,2.63703151724679,5.17487510832776,3.31952932556237,2.57849514375879,1.65130305923453
"WBGene00051638",3.33367660259941,2.89642514859973,4.31051683899952,1.05097724873048,-0.617189824848057,1.13302730652675
"WBGene00051639",-0.650908763603633,-3.41013126482676,0.5391895941388,-3.41013126482676,-2.47476859530584,-1.10007251002864
"WBGene00051642",-3.41013126482676,-3.41013126482676,-1.94071043421016,-3.41013126482676,7.05104253141331,2.07881017791689
"WBGene00051644",-0.9205240359045,-3.41013126482676,0.0134588467745797,-3.41013126482676,-2.47476859530584,-1.75044759621632
"WBGene00077855",3.80632368753578,1.34746343190332,3.78616575210765,1.61393922628725,-1.91201184114326,1.01713886009082
"WBGene00051649",-2.03894265275025,-3.41013126482676,0.363717468456396,2.01784935916977,0.594741015584343,-0.815876787042818
"WBGene00051652",-0.71373738003339,-3.41013126482676,1.991743702064,-3.41013126482676,0.712763691052872,2.38964598724672
"WBGene00051658",3.15179156612294,5.46611807550129,6.0327380668332,5.68701924686439,1.87020930440073,0.355076971713276
"WBGene00051659",-0.182551340887415,2.32054741464866,1.72748440841657,1.05097724873048,-0.136984305492127,-1.45433619908191
"WBGene00051661",4.22592581398829,4.46918494676777,5.93212764039659,3.99249448154079,4.08397198669547,4.10079650576364
"WBGene00077803",3.98879918438889,2.89642514859973,2.96948065448824,2.59159800166574,5.37073851020039,3.98526672993382
"WBGene00077905",-2.75291998425419,-3.41013126482676,-3.41013126482676,-3.41013126482676,-0.00687734396268242,-0.439585079806675
"WBGene00077874",-3.41013126482676,1.34746343190332,-0.450068697131686,-3.41013126482676,-0.934564725285989,-1.45433619908191
"WBGene00077862",-1.68411745470159,5.75506637861551,1.95092679725164,5.44649002503466,3.80271008144173,3.6883931667178
"WBGene00051664",1.74456037182112,2.32054741464866,4.86188949235087,2.01784935916977,2.59907718245203,2.95339251317826
"WBGene00051671",-1.96065237095875,-3.41013126482676,1.00567682077544,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00051677",-0.138784885830117,2.89642514859973,3.62036502684485,2.59159800166574,2.42556132707792,2.66847286413841
"WBGene00077869",-0.227687171661052,1.34746343190332,3.49642806825077,1.05097724873048,2.40232754106566,3.19121645439991
"WBGene00051678",0.11729206146358,-3.41013126482676,2.10304214029959,-3.41013126482676,1.36906373138443,1.49545654365389
"WBGene00051680",1.72099910728725,3.6260815138343,5.40855506714526,4.89540062601275,6.39286830475299,5.88068757062965
"WBGene00051681",-1.96065237095875,-3.41013126482676,-0.505796333939734,1.05097724873048,1.29530544788133,-0.815876787042818
"WBGene00051688",5.56309094423896,2.89642514859973,3.52625561770109,2.59159800166574,3.70640055453753,3.3624608695551
"WBGene00051690",3.92449687099727,6.20185509336005,6.21830698960934,6.34316745603015,6.09254705972411,5.70596487925288
"WBGene00051696",2.82706981799384,-3.41013126482676,2.2150104069923,2.01784935916977,1.34489421773049,2.26307963843124
"WBGene00051698",-0.477340654772778,1.34746343190332,1.4336521625537,1.05097724873048,-0.525220967935579,0.193616618064517
"WBGene00051700",4.73538468518997,4.99781312974032,5.28929605821734,4.44959886137524,3.26615329329216,4.21829168477608
"WBGene00051705",4.32366837000957,4.62057518730051,4.32456477877429,4.98822500522524,3.76527297902386,3.76584151821974
"WBGene00051708",-2.75291998425419,-3.41013126482676,0.744202181920138,-3.41013126482676,-1.19306026150854,-1.75044759621632
"WBGene00051714",6.01604068665577,3.30689872122648,4.84945109690344,1.05097724873048,4.4382499663272,3.68459937864521
"WBGene00051715",-2.75291998425419,-3.41013126482676,-0.563763379778822,-3.41013126482676,-3.41013126482676,-1.92493098764449
"WBGene00051718",0.099129186377449,2.89642514859973,2.68834133743713,2.01784935916977,3.90130134500844,2.24258333035561
"WBGene00051721",4.35015423304648,3.6260815138343,4.55821352036712,3.00099571516213,3.27896639453609,2.82141415993372
"WBGene00051723",-1.07693111009649,1.34746343190332,0.424610580165469,-3.41013126482676,-1.34204535571655,-0.141413982073378
"WBGene00051727",1.59705030286204,2.32054741464866,3.57407755051791,2.01784935916977,2.99820969989753,3.52403569182639
"WBGene00051728",-2.51053261333964,1.34746343190332,1.20975674040552,-3.41013126482676,-1.91201184114326,-1.20877320835038
"WBGene00051729",-2.75291998425419,9.51247401763421,8.53866855097199,8.50001759768978,1.57009693960073,1.93293281249378
"WBGene00051732",6.34226227590777,8.99728883108546,8.59515216290226,9.2579601386361,7.51815367001007,7.37467468584707
"WBGene00051734",-3.41013126482676,-3.41013126482676,0.127741558252933,-3.41013126482676,-3.41013126482676,0.534397641963809
"WBGene00051736",4.92260542314029,8.00789252162101,8.96094064815072,7.79191029273577,3.72992132738402,3.13672310238019
"WBGene00051738",-2.3030711075792,-3.41013126482676,0.791206137894643,-3.41013126482676,-0.0704646375191231,-0.653408305266882
"WBGene00051739",0.303306885814125,-3.41013126482676,4.66774792071174,3.69490047377739,6.46752473463025,6.4746639331465
"WBGene00051742",-0.996609037784231,-3.41013126482676,-1.05175850476858,1.05097724873048,-2.47476859530584,-1.20877320835038
"WBGene00051744",-3.41013126482676,1.34746343190332,0.363717468456396,-3.41013126482676,3.23361365236691,3.41377811569801
"WBGene00051746",2.97384035538657,4.2073754662964,5.27954212618243,3.80106693685505,3.80271008144173,3.88634300895666
"WBGene00051747",-0.9205240359045,1.34746343190332,2.62488569566304,1.05097724873048,0.594741015584343,2.22179163042917
"WBGene00051756",3.54969330352931,3.6260815138343,2.5379869433046,2.01784935916977,1.1069498413158,0.600318012649049
"WBGene00051759",4.63337592766681,4.46918494676777,3.68712547337877,2.01784935916977,2.55761521895483,2.06720154624866
"WBGene00051760",6.27660583133214,9.5364764143738,8.46957200370897,9.60525322243483,9.14057738085599,7.7327721136498
"WBGene00051762",1.60350728858954,4.62057518730051,4.745883701875,4.16147180178226,1.61120677575424,0.0358048748869205
"WBGene00051765",2.68207923350721,5.75506637861551,6.9885527199413,6.03041475648622,7.49586074799507,5.5747897184407
"WBGene00051766",0.537140469749501,1.34746343190332,1.4336521625537,-3.41013126482676,0.674485641864847,1.92008346789393
"WBGene00051767",0.64122732337731,4.62057518730051,4.68184769048131,3.89995338720637,6.14772744045212,5.0650886201933
"WBGene00051769",-1.96065237095875,3.30689872122648,3.32534651820667,1.05097724873048,1.48418674782872,2.61366407053672
"WBGene00051773",3.46712611110265,5.20369756570527,5.71468465547674,3.80106693685505,4.94979967015779,4.55391635214226
"WBGene00051775",-0.322429684673689,3.1162113800159,3.91642842950654,3.00099571516213,3.13134489587679,3.09159615342262
"WBGene00051776",6.64500421872348,4.62057518730051,6.61558187438206,3.99249448154079,2.9589378911507,2.46235108306742
"WBGene00051779",2.38505010408219,4.88268982535497,3.2262075837215,2.01784935916977,1.65117756272226,1.37821477141735
"WBGene00051780",2.66982520436533,4.10836444254951,3.33330861741436,2.59159800166574,2.88543678677625,2.4355142071317
"WBGene00051783",-2.75291998425419,-3.41013126482676,-0.0680905345591002,-3.41013126482676,-3.41013126482676,-2.62787021678121
"WBGene00051784",-2.75291998425419,-3.41013126482676,0.965257763403996,-3.41013126482676,-3.41013126482676,-1.20877320835038
"WBGene00051785",2.33160123246988,-3.41013126482676,0.454119679180884,1.05097724873048,-3.41013126482676,-2.62787021678121
"WBGene00051787",2.52767847432802,2.32054741464866,3.8374526385858,3.5802962964881,4.13419617281063,3.54301721577317
"WBGene00051789",-2.3030711075792,-3.41013126482676,0.9024232096345,-3.41013126482676,-0.617189824848057,1.53812857032338
"WBGene00051790",-2.51053261333964,-3.41013126482676,1.4336521625537,-3.41013126482676,0.0540252308639279,0.99280068829958
"WBGene00051792",4.53378007916228,3.88728281160644,4.64073309437629,3.80106693685505,3.38351422062342,3.37192807557038
"WBGene00051794",-0.996609037784231,4.30002564554654,4.439674551686,5.63054108522551,4.69403542576195,4.74817771749885
"WBGene00051795",5.02476674866697,6.57994119632185,6.61435713804486,5.79374627676785,5.09815389789328,4.89822049159929
"WBGene00051796",0.995595327252361,2.32054741464866,3.55717968075571,3.5802962964881,2.99044039465782,3.5325027715654
"WBGene00077877",-0.779427227820409,2.32054741464866,0.199191661831927,-3.41013126482676,-1.05803071443318,-2.62787021678121
"WBGene00051797",-1.16199014103091,5.46611807550129,3.92699009728224,3.5802962964881,2.48205971384682,3.78013358176706
"WBGene00051800",2.32380142912405,4.88268982535497,5.27127682841144,3.31952932556237,4.31924448170993,4.31716619388039
"WBGene00051801",-2.3030711075792,1.34746343190332,0.163908889552799,1.05097724873048,0.222676861273892,-1.32633629929674
"WBGene00051802",2.73596967534344,-3.41013126482676,-1.54078864738656,-3.41013126482676,1.69007072279386,-3.41013126482676
"WBGene00051806",7.64637956112072,6.46458219157294,7.16482225749026,6.50899569756893,4.75262369304865,4.81564062892731
"WBGene00051807",6.80360553576175,5.75506637861551,5.75673576288835,5.23547723433011,3.93204680747214,3.61853009421121
"WBGene00051809",-2.75291998425419,3.6260815138343,3.47679399360331,2.59159800166574,3.26615329329216,4.58273915939355
"WBGene00051811",-2.3030711075792,-3.41013126482676,3.02790189376294,-3.41013126482676,-1.50820671472938,-1.92493098764449
"WBGene00051819",4.32887989524871,2.89642514859973,2.75506280986409,2.01784935916977,1.19070154396786,1.48676856206934
"WBGene00051822",4.51677631338553,5.20369756570527,5.21636636089494,6.07342240987347,5.61135704490988,5.23294050647307
"WBGene00051827",3.03244175049387,4.46918494676777,5.30608192621544,5.37952402100931,3.15238684186602,3.32882767860431
"WBGene00077824",-2.51053261333964,-3.41013126482676,-0.894716823652266,-3.41013126482676,-1.50820671472938,-0.578556946805242
"WBGene00051828",0.099129186377449,2.32054741464866,4.28816136345807,4.79619062658642,3.8247234756607,5.21332554993719
"WBGene00051832",3.60222448926404,2.32054741464866,3.24321109223154,1.05097724873048,1.92013908596243,2.52309471380059
"WBGene00051835",-2.75291998425419,-3.41013126482676,2.01172711788495,1.05097724873048,-0.820837036317922,-0.732356713869755
"WBGene00051836",0.0621027116056941,2.32054741464866,2.51016054776365,1.05097724873048,2.47093565694374,3.04501194561872
"WBGene00051837",-1.45215857870409,3.6260815138343,3.03928805462954,1.05097724873048,1.1354107280199,0.392768593453567
"WBGene00051840",4.97084929438582,4.99781312974032,5.47753545116404,4.31271630180033,4.24282484139579,4.29494303646807
"WBGene00051841",-3.41013126482676,-3.41013126482676,-2.28619714258,-3.41013126482676,-3.11371165051489,-0.374816798115391
"WBGene00051844",-3.41013126482676,-3.41013126482676,-1.32492318677627,-3.41013126482676,-3.41013126482676,-0.653408305266882
"WBGene00077865",-1.81576927548796,-3.41013126482676,-2.4959084915648,1.05097724873048,1.65117756272226,-1.59480813252016
"WBGene00077815",-0.0550444239314896,-3.41013126482676,-1.13719278108095,2.01784935916977,2.04540808477751,3.48530658510603
"WBGene00077810",-1.68411745470159,1.34746343190332,-0.246474464287851,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00077805",-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-0.196320904811332
"WBGene00051850",-0.27428084428467,-3.41013126482676,0.0134588467745797,1.05097724873048,0.821857147263354,0.942856843872231
"WBGene00051852",6.83943489908276,4.99781312974032,6.34529755276925,5.07543630689876,4.38294433782358,4.3700904859776
"WBGene00051853",1.11790529865869,3.30689872122648,4.46163403986777,3.00099571516213,3.86352044231794,4.91531754430195
"WBGene00051857",-1.96065237095875,-3.41013126482676,1.71534978951852,-3.41013126482676,-0.206719935562608,0.663357472340577
"WBGene00051859",-2.75291998425419,-3.41013126482676,3.32933306056379,1.05097724873048,1.43923380225931,1.53812857032338
"WBGene00051861",2.26798915588076,1.34746343190332,3.6138427615538,-3.41013126482676,0.168621003444002,0.600318012649049
"WBGene00051867",1.16231799689391,2.32054741464866,3.04899041853071,3.00099571516213,5.88297916252435,5.85010715809138
"WBGene00051868",-2.51053261333964,-3.41013126482676,1.35761646163807,2.01784935916977,-0.438765241453451,0.567734303032216
"WBGene00051869",5.9836118661988,7.74496355957848,8.00275834802023,7.49249132339976,6.94021446135922,6.77704189615124
"WBGene00077920",5.67958928742485,-3.41013126482676,-2.4959084915648,-3.41013126482676,0.712763691052872,-2.62787021678121
"WBGene00051872",-3.41013126482676,-3.41013126482676,0.965257763403996,1.05097724873048,-3.41013126482676,0.0117821886343161
"WBGene00051875",0.334694246592912,-3.41013126482676,3.41060228659248,2.59159800166574,2.70731129412166,3.32882767860431
