"","EE-a","EE-b","L2-a","L2-b","L4-a","L4-b","YA-a","YA-b"
"WBGene00023560",0.521607615154516,0.348098122628138,-0.515622108846376,-0.175555412620676,-1.34364745790458,-3.64347658488346,-3.58556421828032,-0.559545081989378
"WBGene00023562",4.84204249440999,4.72252394581062,7.13542958233255,5.81377213864377,7.1522075689826,6.10639284251339,4.02176609546929,3.79377820917352
"WBGene00023564",1.10324975758406,1.11861627650537,5.41511522871651,5.55339187119647,6.2784043615518,5.8358995062782,6.49044965880495,6.33138793971616
"WBGene00023565",-3.48837647341811,-2.60186119487227,-0.515622108846376,-0.774192850238909,1.82627754353774,1.89878146488346,0.833974673233463,1.2059896643736
"WBGene00023566",-2.57083863361008,-6.06129281350956,-0.515622108846376,0.9420141837605,3.04866996487418,2.05140360791573,1.21144875955582,0.986423287115915
"WBGene00023569",6.7287734444468,6.72191007655482,7.3485640358079,8.25458150265112,7.40118637959497,6.4912064198041,5.23780302176591,4.99258602626441
"WBGene00023571",3.11813155758431,3.3245695871319,2.65430289259594,4.52383697695109,3.04866996487418,5.15028927242619,5.56672062402626,5.57877792206711
"WBGene00023572",-1.80032047973285,-1.01689869415111,-0.515622108846376,-0.859081747825422,-1.34364745790458,2.62330995581144,0.282332245712334,-0.559545081989378
"WBGene00023573",1.70364229887482,1.92170076118475,6.62392924355242,5.31145032075856,4.84617710097544,6.23580032752871,5.14575481274474,5.04333932672904
"WBGene00023574",0.903940949360655,0.809071906073841,-0.515622108846376,3.68336392077795,0.978280636982787,2.27776930370213,-0.415639216838009,0.00605209386484763
"WBGene00023575",1.55601764594035,1.63219414398976,4.84192989577171,4.80646951304862,3.514333537223,6.80835269236898,5.27552268771507,5.219714638383
"WBGene00023576",0.307482809801669,0.733123052840542,3.87669531393238,3.68336392077795,-1.34364745790458,2.48992254053374,0.962872406415721,0.773878651735814
"WBGene00023577",-2.57083863361008,-3.7393647186222,2.65430289259594,3.23863119011867,2.74381538334576,5.03951799879823,2.38252653376493,2.35884115245697
"WBGene00023579",3.81844472907905,3.73474679532021,-0.515622108846376,2.91989137286236,3.04866996487418,5.11740965790145,3.51667397565042,3.39278848438031
"WBGene00023580",3.78152940912097,3.65123418693026,6.30455685356881,6.81740963640985,3.514333537223,3.78781206940814,2.36397071473669,1.71546196551049
"WBGene00023581",4.20356086519873,4.09983906947474,1.80630598604099,4.02282012759724,-1.34364745790458,3.25618244149399,1.3309124261574,1.48309925541912
"WBGene00023582",-1.04359163074521,-2.15440221790104,1.80630598604099,2.86139572355221,1.82627754353774,1.08987775573037,0.114875499860771,-0.0741182548191359
"WBGene00023583",2.23954398114509,1.8515965227204,-0.515622108846376,-0.0705858530191338,-1.34364745790458,0.14311977700735,-1.6595647997241,-2.88147317687674
"WBGene00023584",3.79187877230434,3.72170539541085,2.65430289259594,3.61025172876856,-1.34364745790458,4.04162258712315,1.9566938314866,2.37402755627165
"WBGene00023585",3.47740781124398,3.31591771687899,9.32515581474868,7.36023346998202,8.65776073648823,6.24800336108752,5.54010754511227,5.32895465352474
"WBGene00023586",6.17834067416543,6.1214118970094,6.35474261073703,6.85662030206022,6.9278155699998,6.03705875912172,5.80546450852987,5.44854733895934
"WBGene00023587",1.69484535063766,1.83957399447119,1.80630598604099,3.46503059432382,1.82627754353774,3.69102018350696,2.71089318909092,2.55814996068038
"WBGene00023588",0.560867045601743,-0.130555475946677,-0.515622108846376,0.286348691696142,-1.34364745790458,-0.75595131414187,-3.58556421828032,-1.50296155362301
"WBGene00023589",-8.99921086232984e-05,-0.0840128900096471,-0.515622108846376,3.60233568673572,-1.34364745790458,1.95940782383496,-0.415639216838009,-0.955473758320517
"WBGene00023591",7.49184245820148,7.4003145266042,7.9802329180408,6.53245478451972,6.9278155699998,5.4894086687417,5.02988150702447,4.93487052840812
"WBGene00023592",1.65003755527899,1.81522413305544,5.09908773526883,3.18133252062049,3.86580590772437,-0.680002460908571,-0.778209296222717,-1.74396965312681
"WBGene00023593",4.12551528445976,4.27298047179763,3.18481760929472,3.27394367080536,4.01390454671351,2.46504787189471,1.89340758675262,1.80782598365915
"WBGene00023594",5.782308191888,5.85794297251878,4.52877201051208,4.15586859364055,1.82627754353774,3.66577237593316,2.257414613508,1.89463081119642
"WBGene00023596",6.17636708283044,6.35048296206696,9.8648389562426,7.82391283585626,9.7391668797677,5.66985997676869,6.5450063445251,6.61398215613313
"WBGene00023597",3.05078233768993,2.98583109860446,2.65430289259594,4.17734166042445,2.74381538334576,3.81759352914959,2.32612736359202,2.2964446153191
"WBGene00023598",-2.57083863361008,-1.6689753907308,-0.515622108846376,-0.0705858530191338,-1.34364745790458,-0.350694835655611,-3.10013739111008,-2.88147317687674
"WBGene00023599",0.75955104002548,0.242487934667539,-0.515622108846376,0.325342823312005,-1.34364745790458,-5.96540467977082,-5.90749231316768,-2.88147317687674
"WBGene00023600",5.17498396072406,5.3852735955565,4.52877201051208,4.5259308743301,4.27106238621063,3.78781206940814,2.73275262305466,3.17597709530716
"WBGene00023601",2.01058350940583,1.77791097458738,1.80630598604099,2.53531598539439,0.978280636982787,2.94448840399922,2.41893717395462,1.93615008063469
"WBGene00023602",1.60379337050976,1.58975887766936,2.65430289259594,3.27891848622065,3.86580590772437,2.36102480735148,2.58034772065537,2.86806109079252
"WBGene00023603",1.07640814536542,1.17711192581552,4.3423588862812,4.16395849357265,3.30020873187015,3.22688813469995,2.43680359474813,2.40392904198551
"WBGene00023604",2.28127773945427,2.27409754118436,-0.515622108846376,-5.90347586718388,-1.34364745790458,-5.96540467977082,-5.90749231316768,-5.2034012717641
"WBGene00023605",4.52843181426845,4.6860610159685,-0.515622108846376,-0.618073648321627,-1.34364745790458,-3.64347658488346,-2.73756731172537,-2.88147317687674
"WBGene00023606",-2.57083863361008,-2.60186119487227,2.65430289259594,3.09370361375375,3.70074666145388,3.65114416400817,1.42342456494693,1.78528341500806
"WBGene00023607",4.49967697508501,4.5414060515084,4.3423588862812,5.40315549452863,3.30020873187015,4.38663874602461,3.0496097283946,3.0302184049956
"WBGene00023609",5.13733236964636,5.00277626687595,3.57184073240396,4.91750082543737,4.01390454671351,5.02682558519507,3.4740506380169,3.60072974941922
"WBGene00023610",2.89436762265385,2.88415102286835,1.80630598604099,4.33612266206525,2.74381538334576,3.62891992415403,1.44123584106339,2.03500346756098
"WBGene00023612",0.725402817613634,0.313746617837361,3.18481760929472,3.23351524489635,-1.34364745790458,1.89878146488346,0.600302327031012,0.411308572351106
"WBGene00023613",-3.48837647341811,-6.06129281350956,-0.515622108846376,-5.90347586718388,-1.34364745790458,-2.26496496162973,-0.778209296222717,0.154150732853981
"WBGene00023614",3.13123217010994,3.38372203235886,1.80630598604099,4.39687669314434,4.1482056384251,4.73590178218781,4.52609312798281,4.62473521243
"WBGene00023615",4.02907420857705,4.22063721344588,2.65430289259594,3.99889924730215,4.1482056384251,3.31768367325318,3.7016864249743,3.50740516193525
"WBGene00023616",-1.80032047973285,-6.06129281350956,-0.515622108846376,0.810769650482247,-1.34364745790458,-0.0346673422079329,-1.51517489038892,-2.3960463497065
"WBGene00023623",2.51911806312882,2.60759217075668,-0.515622108846376,-3.58154777229651,-1.34364745790458,-5.96540467977082,-5.90749231316768,-5.2034012717641
"WBGene00023625",-4.33637337997306,-6.06129281350956,1.80630598604099,-0.175555412620676,-1.34364745790458,-3.64347658488346,-0.0248492638058424,0.524519182799097
"WBGene00023626",4.15146665385,4.14450043588759,3.87669531393238,3.51648431066401,0.978280636982787,2.57762714048442,1.16932328388315,0.727336065798784
"WBGene00023627",5.73750039652933,5.70813182804319,5.67420245003364,5.98944635644672,5.62213682675751,5.67980340300386,5.34221374380202,5.28945334841065
"WBGene00023628",-0.681021551360502,-1.20331181838199,3.57184073240396,1.23607548521492,-1.34364745790458,-0.921010560412366,-3.10013739111008,-1.74396965312681
"WBGene00023630",2.05250495883893,2.05244935253962,-0.515622108846376,1.12994713435357,-1.34364745790458,-0.0346673422079329,0.321326377328197,0.577958441760557
"WBGene00023631",-6.65830147486042,-3.7393647186222,-0.515622108846376,0.9420141837605,-1.34364745790458,-1.10742368464325,-0.352903461490046,-2.03347627032179
"WBGene00023632",-0.508554355355736,-0.130555475946677,2.65430289259594,1.62790559333244,3.30020873187015,0.100684510686953,1.59235357391552,1.95647006501429
"WBGene00023633",-0.985876132888923,0.167525876986317,-0.515622108846376,2.81420055588252,0.978280636982787,1.69993123741436,0.0697876103322327,0.288451824565572
"WBGene00023634",4.93742221924121,4.89508334374011,3.57184073240396,4.65590122334281,3.04866996487418,4.16773753262978,3.07834962383566,3.21022665726007
"WBGene00023636",8.71126179375197,8.87759757722439,8.75350457030304,7.55249343557416,7.59004319704766,6.18211826457993,6.40737411788549,6.40068858970508
"WBGene00023640",4.61257782046837,4.49617088808826,-0.515622108846376,-5.90347586718388,-1.34364745790458,-5.96540467977082,-1.04951131804011,-0.955473758320517
"WBGene00023641",0.560867045601743,1.1578757069526,3.57184073240396,4.41280566456235,3.86580590772437,4.74454070046168,4.04233439759143,3.90250723680706
"WBGene00023642",0.481249877538376,-0.178649764147722,-0.515622108846376,0.505915068953826,-1.34364745790458,-0.18404496624616,-1.38393035711067,-1.50296155362301
"WBGene00023643",0.439730608100109,0.904491471152523,-0.515622108846376,-5.90347586718388,-1.34364745790458,-3.64347658488346,-5.90749231316768,-2.3960463497065
"WBGene00023644",1.6317173720722,1.89870911855852,-0.515622108846376,4.01985161823532,3.86580590772437,4.2182307017024,1.84070053642178,1.39651157042303
"WBGene00023645",6.57396953855848,6.56783609051861,8.71559907186481,8.5312175095888,9.56549558943532,7.45810521200202,7.88234695515747,7.94523418878457
"WBGene00023646",1.94532487012577,2.1530263072912,1.80630598604099,3.7057028709581,-1.34364745790458,3.34974488248548,0.962872406415721,0.773878651735814
"WBGene00023648",-6.65830147486042,-6.06129281350956,-0.515622108846376,-1.81601302593354,-1.34364745790458,-3.15804975771322,-0.074602299002942,-0.34542027663653
"WBGene00023649",-3.48837647341811,-2.36085309536847,-0.515622108846376,-0.545923862565792,0.978280636982787,-0.350694835655611,-0.698038947538734,-1.29651067615558
"WBGene00023653",3.98465274861991,4.24590799563125,-0.515622108846376,4.40600048665723,2.74381538334576,3.29433858391996,2.2773830297406,2.70948806446586
"WBGene00023654",-2.01444528508569,-1.3064053113461,-0.515622108846376,0.864708457593051,0.978280636982787,0.692806802980976,-3.58556421828032,-0.67983931570709
"WBGene00023656",-1.61390735550196,-2.60186119487227,-0.515622108846376,-0.774192850238909,-1.34364745790458,-1.10742368464325,-5.90749231316768,-2.88147317687674
"WBGene00023659",-1.04359163074521,-2.36085309536847,-0.515622108846376,0.864708457593051,0.978280636982787,1.04582257565243,-1.38393035711067,0.00605209386484763
"WBGene00023662",-1.80032047973285,-1.41743662373484,-0.515622108846376,1.17333972986696,-1.34364745790458,-0.0346673422079329,-2.20705259502659,-5.2034012717641
"WBGene00023663",6.06215656353288,6.07601857719134,5.03896674283126,5.70616460725294,4.67872035512388,5.59826828005669,4.4511588877252,4.62790597203795
"WBGene00023664",3.80215442144922,3.13592387960049,1.80630598604099,2.07951770751043,-1.34364745790458,2.73849889367384,-0.0248492638058424,-0.159007152405649
"WBGene00023665",5.0373618219276,5.45785197448785,4.12823408092835,5.77468409035888,4.76487699887359,6.14801193171513,3.97362164750741,4.37591466581591
"WBGene00023666",-1.23203672015832,-1.6689753907308,-0.515622108846376,1.64341859270376,-1.34364745790458,0.184342439733863,-0.235066971196188,-1.50296155362301
"WBGene00023667",-1.04359163074521,-0.932009796564597,-0.515622108846376,1.94827317423218,0.978280636982787,1.04582257565243,-0.778209296222717,-0.67983931570709
"WBGene00023671",0.978323145683231,0.758886148905624,2.65430289259594,4.23990734680594,0.978280636982787,2.99749132556644,0.432357689716941,0.577958441760557
"WBGene00023672",0.75955104002548,0.809071906073841,-0.515622108846376,0.325342823312005,-1.34364745790458,-0.607852675152735,-3.10013739111008,-1.74396965312681
"WBGene00023673",5.18914742912201,5.29460882481885,4.69383125678257,5.70708763674117,3.86580590772437,6.05453347665398,5.88244881522323,5.99565755188892
"WBGene00023676",2.16506576518582,2.28300309440625,4.84192989577171,4.97227348423618,4.01390454671351,4.08308219422152,3.06692227663784,3.01091784903666
"WBGene00023677",6.28695945247878,6.3312929427659,4.12823408092835,4.18266035784343,4.1482056384251,4.25497364792441,2.52296023849785,2.62314721552681
"WBGene00023678",4.42184983475367,4.47106311177928,1.80630598604099,4.18000346014797,1.82627754353774,2.42261260557432,1.10373494225557,0.222863482937996
"WBGene00023679",3.44629727870395,3.39608806556297,-0.515622108846376,3.28881694728689,-1.34364745790458,3.14050382880034,1.90628887804935,1.6669634478193
"WBGene00023681",4.18326287287016,4.10988398414221,4.52877201051208,5.03242581508371,4.27106238621063,5.79406744143201,4.78337869612463,4.8694012627801
"WBGene00023682",-4.33637337997306,0.652952704156559,-0.515622108846376,-0.288766023068667,-1.34364745790458,-1.32154848999609,-5.90749231316768,0.154150732853981
"WBGene00023683",3.89148319308744,4.03278487216234,-0.515622108846376,1.51437664770202,0.978280636982787,2.14833748627837,1.16932328388315,1.78528341500806
"WBGene00023684",4.35222663102607,4.49617088808826,2.65430289259594,4.21156778297783,5.25626538428255,5.36830974632315,4.62681056928695,4.850524609767
"WBGene00023685",-2.01444528508569,-0.228402799344822,-0.515622108846376,0.246271252320806,-1.34364745790458,-0.75595131414187,-5.90749231316768,-2.03347627032179
"WBGene00023686",-1.80032047973285,-6.06129281350956,-0.515622108846376,2.5101520618403,-1.34364745790458,2.8387263414125,2.2062498528815,2.53130834846174
"WBGene00023688",-0.354520726683315,0.313746617837361,-0.515622108846376,1.73314875335977,-1.34364745790458,1.58148978011682,-0.074602299002942,-0.0741182548191359
"WBGene00023689",1.53645537956183,1.47008864700675,3.18481760929472,5.13063527891272,2.35679226023652,1.41829961270323,1.14779012233351,0.629488742400639
"WBGene00023690",2.49904546050242,2.72987007504545,-0.515622108846376,0.363310673511026,-1.34364745790458,-1.32154848999609,-2.44806069453039,-2.88147317687674
"WBGene00023692",5.33711237736473,5.29240539553847,6.02353670226166,5.10845019912293,6.39106216232126,4.85237844200371,4.33924828532546,4.56973793495559
"WBGene00023698",3.66925116922082,3.82287770559887,1.80630598604099,3.78127275323775,0.978280636982787,0.409634751576105,-1.26363612339296,-0.955473758320517
"WBGene00023699",2.23954398114509,1.87534512549301,6.08429073334075,6.21189297063635,5.13208597306182,4.15742331503685,4.56316656089287,4.56973793495559
"WBGene00023701",1.25458786136954,1.48560164637807,-0.515622108846376,2.48454141816126,0.978280636982787,2.89568222622457,2.15320361851987,2.50395786031678
"WBGene00023702",2.93602312906443,2.7363687123442,1.80630598604099,1.8580753652606,0.978280636982787,1.27300005955426,1.8540589192768,1.64208877918027
"WBGene00023703",3.22281248581468,3.04461569506159,1.80630598604099,2.55185135312069,4.38427299665862,2.25859699442729,3.23461474413487,3.06806175614027
"WBGene00023704",5.7833459153932,5.87497704409265,5.75116443184853,5.36506613311625,6.68425853866531,5.94111016507613,6.35313324290054,6.51298951773358
"WBGene00023705",5.02600883626393,4.77080603252957,6.64424922793201,5.93454619112067,7.28934773923838,6.0172324538986,6.83671083796515,6.0569302467935
"WBGene00023706",4.44826146558446,4.09479026277912,7.57713503207348,5.38250423874434,7.82878005074091,5.63683022157024,6.10268609085286,5.57056209666946
"WBGene00023708",6.09804635065617,6.07473703587599,4.69383125678257,5.85682825810251,3.70074666145388,5.28785190001033,5.27055001569714,5.36360409848293
"WBGene00023710",5.93905277811119,5.97109735535696,6.81529476926824,3.44746331436256,5.64503722886759,2.73849889367384,3.66426033033586,3.75370076979818
"WBGene00023711",6.05529983871334,5.89617203329565,9.27391153612398,6.94338566010283,9.31723981239799,6.66372422425735,7.09338796939114,6.96621061084011
"WBGene00023712",0.439730608100109,-0.228402799344822,1.80630598604099,-0.774192850238909,7.0699804711196,3.14573099046389,6.73433365887414,6.86235143005287
"WBGene00023713",7.27824445259578,7.68217418822608,3.87669531393238,2.84135797031567,7.77269650333289,5.85437525206766,9.30701654355677,9.26401323083919
"WBGene00023714",5.25346499579913,5.32295130873351,2.65430289259594,3.07666371045528,3.514333537223,3.114080104056,4.25111737504679,4.51940625940544
"WBGene00023715",2.52409287854411,2.30065096022568,1.80630598604099,2.92624686790218,1.82627754353774,2.07351430952148,1.78599464433164,1.6669634478193
"WBGene00023716",5.92548647964192,5.92987469263045,4.52877201051208,6.6689875218998,4.1482056384251,6.46426358536227,3.23971261177455,3.35501944150456
"WBGene00023718",5.16466761559287,5.33584699272604,4.52877201051208,4.38769483213798,5.79590389449422,3.747122320669,4.79727592619491,4.46725497735434
"WBGene00023719",4.79548358063574,5.13776601014346,4.84192989577171,4.27767638968169,4.27106238621063,4.00182157906517,4.76581676239401,4.95268180452458
"WBGene00023720",4.68543944361178,3.8044404573422,3.18481760929472,1.91030532403316,2.90428005553901,2.01758889492349,3.69056018699392,3.42230757130036
"WBGene00023722",5.33002817437067,5.51188097117692,1.06934039187478,-3.58154777229651,-1.34364745790458,-1.57308725699206,-2.73756731172537,-1.11593843051376
"WBGene00023723",2.72756092578104,3.20783386563985,-0.515622108846376,-1.81601302593354,-1.34364745790458,-2.79547967832851,-2.20705259502659,-2.88147317687674
"WBGene00023724",2.25757790397535,2.45045984025782,-0.515622108846376,-3.58154777229651,-1.34364745790458,-2.26496496162973,-1.82002947191734,-1.50296155362301
"WBGene00023725",3.83054287159692,4.09731687470491,-0.515622108846376,-1.37991391112686,-1.34364745790458,0.100684510686953,-0.622090094305435,-0.159007152405649
"WBGene00023726",2.78256769275045,2.60048528426242,1.06934039187478,1.92307262010704,-1.34364745790458,0.721095847412399,-0.86309819380923,-0.559545081989378
"WBGene00023727",-2.01444528508569,-1.6689753907308,-0.515622108846376,1.23607548521492,1.82627754353774,-0.23748422520762,-4.32252981244653,-2.3960463497065
"WBGene00023728",-2.26598405208166,-1.41743662373484,-0.515622108846376,-1.25961967740915,0.978280636982787,0.0569631332576352,2.86399715633291,2.58450128762733
"WBGene00023729",4.87648773661985,5.05179816993282,4.69383125678257,3.23863119011867,6.2185949663165,4.79365125938935,7.32777401958918,6.96181979645684
"WBGene00023730",3.08821284627805,3.21715664471092,1.80630598604099,2.77248116575787,-1.34364745790458,1.8611438075201,1.42342456494693,1.2059896643736
"WBGene00023733",4.59731727497918,4.78654754212115,-0.515622108846376,4.10635275018423,3.30020873187015,3.98150159468558,3.98580921769288,4.24986936224652
"WBGene00023734",-1.04359163074521,-0.851839447880614,-0.515622108846376,-1.81601302593354,-1.34364745790458,-2.0585140841623,-3.58556421828032,-1.11593843051376
"WBGene00023735",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,-1.34364745790458,-0.473551583441145,1.57632346409657,1.0633852689308
"WBGene00023737",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,-1.34364745790458,-2.79547967832851,3.52086785953661,1.56478305301282
"WBGene00023739",3.61199385161162,3.95968712539465,-0.515622108846376,2.84806819190522,3.04866996487418,2.378891228145,3.20885164806978,3.67618197784868
"WBGene00023740",6.57006630297641,6.46740547006462,5.09908773526883,4.05507684824714,4.58708987965831,3.64746381752022,5.21985722789144,4.84508560222823
"WBGene00023741",5.22395945423939,5.41798221674064,4.12823408092835,4.45297610303788,4.58708987965831,4.20326743836141,4.85488972554271,5.17922275481081
"WBGene00023742",3.98465274861991,3.74445105864205,4.84192989577171,3.96225740366788,4.01390454671351,3.49197619930172,4.7044546286523,4.59911509335712
"WBGene00023743",-4.33637337997306,-4.47633031278841,-0.515622108846376,-5.90347586718388,3.30020873187015,-1.44184272371381,3.14507573763647,3.04926416068615
"WBGene00023744",6.16287458140944,6.08495763237642,5.59290234793179,4.52802173707418,5.95097329098705,3.95494817564426,5.92104089728793,5.44315743839045
"WBGene00023745",4.99678197033756,4.96315431053108,-0.515622108846376,-1.81601302593354,-1.34364745790458,-5.96540467977082,3.54165633220775,4.03261292013598
"WBGene00023746",-4.33637337997306,-2.89136781206725,-0.515622108846376,-5.90347586718388,3.514333537223,0.301381860924082,6.56443687447401,6.32749270942982
"WBGene00023747",-2.57083863361008,-1.20331181838199,3.57184073240396,3.99285653672607,1.82627754353774,3.8338769417511,3.4826766430325,3.47959331191758
"WBGene00023748",-6.65830147486042,-6.06129281350956,-0.515622108846376,-2.73355086574156,-1.34364745790458,-0.350694835655611,-1.82002947191734,-1.11593843051376
"WBGene00023749",-0.0289448547808085,-0.569439717179889,-0.515622108846376,1.4452522870472,-1.34364745790458,-0.539139925068721,-0.126132599643024,-0.811083848985342
"WBGene00023752",-1.80032047973285,-2.36085309536847,-0.515622108846376,0.205048589594293,1.46370746415303,-1.44184272371381,-3.58556421828032,-2.03347627032179
"WBGene00023753",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,-1.34364745790458,2.49811969350036,2.40084671697172,2.50395786031678
"WBGene00023756",2.91345116864313,2.69693040121716,1.80630598604099,4.59935593688287,5.87552106255759,5.71099320727394,4.0626135774445,3.8707401909884
"WBGene00023757",-3.48837647341811,-6.06129281350956,4.12823408092835,-2.20303614904278,10.1234485760012,7.42516735770069,7.15775550848984,6.91456643195303
"WBGene00023759",-2.95786175671933,-3.25393789145196,3.57184073240396,4.10355139971009,1.82627754353774,2.66759051737214,2.66615487432564,2.8355177175282
"WBGene00023760",4.66419006273705,4.57079359932562,5.50674570418208,5.60183948895236,4.67872035512388,5.21636875903799,4.4858981442763,4.3946512283975
"WBGene00023761",-6.65830147486042,-1.97382997225922,-0.515622108846376,0.436374135700749,-1.34364745790458,0.573754131337212,0.396288435009419,1.89463081119642
"WBGene00023762",0.418514122190413,0.538620028677564,1.80630598604099,2.11333242050268,-1.34364745790458,0.929413083537124,-0.126132599643024,-0.249204961377227
"WBGene00023763",-0.0583886326732905,0.0472316432686055,-0.515622108846376,2.09087756967498,2.90428005553901,3.0762544718664,2.19579549524434,2.34349318812353
"WBGene00023764",-1.80032047973285,-2.89136781206725,-0.515622108846376,-5.90347586718388,4.1482056384251,4.61296801158999,5.22243462034271,4.81479890704912
"WBGene00023765",5.31933621554546,5.24305850815368,5.89376882729133,5.63907239515134,7.1522075689826,5.80484624762405,6.9456222702726,6.59871114682196
"WBGene00023767",-2.01444528508569,-2.15440221790104,-0.515622108846376,-3.58154777229651,3.514333537223,2.29669016559936,5.63118163991498,5.57713849570786
"WBGene00023769",4.20974937888474,3.86203467190963,3.18481760929472,5.35920627517829,3.70074666145388,4.86511052720602,5.50560667174758,5.11288025998212
"WBGene00023770",-2.95786175671933,-1.3064053113461,-0.515622108846376,-3.58154777229651,0.978280636982787,1.23426766506554,5.27924097596118,5.38250017792667
"WBGene00023771",2.89436762265385,3.17949851865239,3.57184073240396,4.90629226152654,4.58708987965831,6.13558610432194,5.82848672644572,5.66001068717754
"WBGene00023772",1.30170045720766,1.37333541412716,-0.515622108846376,0.966888852399529,0.978280636982787,-0.473551583441145,-0.622090094305435,-2.88147317687674
"WBGene00023773",6.218790900167,6.32322114788905,4.84192989577171,5.68383286114967,4.01390454671351,5.59445036174281,6.74243744386894,6.49139188323585
"WBGene00023774",3.11483773185927,3.0550511477279,-0.515622108846376,4.13955141641067,-1.34364745790458,3.87222325340059,3.3709571450528,3.26827394262794
"WBGene00023775",1.75532645416375,1.38991829832277,3.18481760929472,1.92307262010704,4.84617710097544,3.43760734380418,5.55347544940274,5.16182757748744
"WBGene00023776",6.13387875739439,6.20871043986888,4.12823408092835,4.69364556160569,4.67872035512388,4.16258964120557,5.34812643667191,5.46104601278387
"WBGene00023777",-1.23203672015832,-0.569439717179889,2.65430289259594,3.27394367080536,0.978280636982787,1.25376384069134,-0.352903461490046,-0.955473758320517
"WBGene00023778",0.260561762414176,-0.0840128900096471,-0.515622108846376,1.74757582399505,-1.34364745790458,-1.21051717760735,-1.82002947191734,-1.11593843051376
"WBGene00023782",2.39969024789876,2.05244935253962,4.84192989577171,4.51543086407402,2.35679226023652,4.26461575593482,4.69706091591135,4.44225716064461
"WBGene00023783",1.31324207909035,1.37333541412716,-0.515622108846376,2.64727091819937,3.04866996487418,3.27060951212927,3.25489901558922,3.1049377583753
"WBGene00023785",0.672615403254199,0.733123052840542,5.31726790531837,6.59012943987324,6.47013373331246,7.60788747018143,7.42608236429045,7.61498118327705
"WBGene00023786",-2.57083863361008,-1.97382997225922,-0.515622108846376,0.505915068953826,2.74381538334576,2.97417453454387,1.98125093573058,2.10948168352025
"WBGene00023787",-2.7514108792519,-2.36085309536847,-0.515622108846376,0.246271252320806,-1.34364745790458,-0.473551583441145,1.65475011105339,1.71546196551049
"WBGene00023788",-2.57083863361008,-2.15440221790104,-0.515622108846376,0.118891945844579,0.978280636982787,0.0569631332576352,-0.778209296222717,-0.955473758320517
"WBGene00023790",-2.7514108792519,-1.41743662373484,1.80630598604099,1.8580753652606,0.978280636982787,0.776062306630328,-0.698038947538734,-0.0741182548191359
"WBGene00023792",1.51662420764026,1.43855307357364,1.80630598604099,3.59437596976724,-1.34364745790458,2.23916646447838,1.74355937801124,1.85188116373709
"WBGene00023793",0.776326752776307,1.26962406460505,1.80630598604099,3.04196796919404,2.74381538334576,0.748840837895303,-1.26363612339296,0.00605209386484763
"WBGene00023794",1.21821547170458,1.60404310367561,3.87669531393238,4.79783059477475,0.978280636982787,3.35877586684792,1.88041024622375,1.69141649154384
"WBGene00023795",2.6748538754502,2.51235437398376,1.80630598604099,4.33134156393345,0.978280636982787,3.33609151521173,2.6042603405997,2.66078487289018
"WBGene00023796",3.889557031198,3.97625414045261,2.65430289259594,4.61910566407095,3.86580590772437,4.64838478470176,4.53025975915592,4.64365607432723
"WBGene00023797",4.94393342648065,5.03080360148123,4.12823408092835,6.34534119209463,4.92313908279033,6.79967417984586,6.38050857653989,6.63383242857498
"WBGene00023798",3.00881006721461,2.92454912349378,3.57184073240396,3.7600822370334,4.27106238621063,4.16258964120557,4.68776516828135,4.44225716064461
"WBGene00023799",-4.33637337997306,-2.60186119487227,-0.515622108846376,1.74757582399505,0.978280636982787,-1.01120836938394,-1.82002947191734,-0.811083848985342
"WBGene00023800",1.23044177403784,0.596918669242231,3.18481760929472,4.60530929488064,3.86580590772437,5.169663266007,5.05178519255282,4.98518757394325
"WBGene00023801",-0.150506834661722,-0.70374080889148,-0.515622108846376,1.8713111924173,-1.34364745790458,0.477538816077909,-0.5499403085496,-1.11593843051376
"WBGene00023804",0.109882849916508,-0.130555475946677,-0.515622108846376,-2.73355086574156,-1.34364745790458,-3.64347658488346,-1.82002947191734,-2.88147317687674
"WBGene00023805",5.37615362046677,5.35392078525572,1.80630598604099,5.43581743299622,3.70074666145388,5.57520772847871,4.68776516828135,4.57303176068063
"WBGene00023806",5.92077870897434,5.87350377866884,3.87669531393238,6.29711627050538,5.25626538428255,6.14866296739445,6.06369195923699,5.90316166868078
"WBGene00023807",3.84850196293523,4.2019763868631,-0.515622108846376,2.2714498153168,2.35679226023652,2.65298082248779,2.46319509363953,3.22705127990143
"WBGene00023808",6.3033290877184,6.38501511754078,5.09908773526883,6.25418686002457,4.92313908279033,5.10001145490573,5.51194123753769,5.46282273103908
"WBGene00023809",7.63250936936968,7.31740845445466,7.59812005720281,4.7627481356193,6.71704847378298,4.86827606888392,6.13313988739457,6.01031052634157
"WBGene00023810",6.49096932426106,6.53326506635417,4.69383125678257,5.36857065720606,3.04866996487418,5.60302651339664,6.20135880387247,6.25141207674842
"WBGene00023811",7.52417047408216,7.53710868355917,7.01575935166994,6.27798701408614,7.18382954815582,5.88595396926269,6.63045404720852,6.56850080893361
"WBGene00023812",4.1024184726052,4.73879817411543,3.87669531393238,4.7231457851745,5.91374038478808,4.7531281962984,4.55705343716626,5.28142162249804
