"","EE-DF5081_EE","L2-DF5081_L2","L4-DF5081_L4","Ad_female-DF5081_ADF","Ad_male-DF5081_ADM"
"WBGene00119533",1.83463009427666,1.31939049605768,2.32696397744828,2.470616508022,1.62042969308981
"WBGene00119534",7.32399899706806,6.89044003544763,6.48634818761344,6.55622319585979,5.93173904117603
"WBGene00119535",5.37628881077695,4.90570320281177,7.30029022612276,8.95077213176204,8.5427861404025
"WBGene00119537",3.97846586685031,3.3632933179345,3.39022887090629,4.13731102314248,3.31642350619971
"WBGene00119540",4.98162159914952,4.13597869789332,3.9447164132871,4.07126063097542,3.77962828793906
"WBGene00119542",0.535785612502334,-5.15634293490872,-2.53101701767929,-0.401227140487322,-4.60838899740607
"WBGene00119543",2.35940558892272,2.40589948931235,1.68621369854137,2.54737370700603,2.10585652026005
"WBGene00119547",2.69293200922334,-0.632780978851705,0.701643739110981,4.6536213365083,2.68623175148555
"WBGene00119548",6.30543982537472,5.0272924465645,4.46672700838034,3.35152145091981,4.3074903814297
"WBGene00119552",3.53292027880795,4.71247961986628,2.8952477370228,2.32123888398377,3.76229840940114
"WBGene00119553",3.03018090339446,-0.632780978851705,-2.53101701767929,-1.34464361212095,-1.43846399596376
"WBGene00119554",0.7082528085071,0.774394402654168,-0.460627689787897,0.381181424440052,8.61937734424033
"WBGene00119555",5.4540809713831,4.44170956525288,4.17219444971185,5.80275702536867,4.73368567059307
"WBGene00119557",4.23622533064343,2.91511942764791,2.98625867553029,2.93791024443226,2.92299246311024
"WBGene00119558",-5.44149431099758,-0.764025512129958,-4.85294511256666,-2.72315523537468,5.32382575456231
"WBGene00119559",5.63465321702492,6.91075525083967,7.29394172284923,6.00272222374554,6.43805295060124
"WBGene00119562",0.748330247882435,1.73847482839923,2.47797176554796,1.66916218740408,2.28642876590187
"WBGene00119563",7.2138127905129,4.55961905534643,5.17080924073276,5.826051853981,5.12123174614697
"WBGene00119565",-1.74105459285649,-1.06888009365838,-2.53101701767929,10.2198356911781,10.8671861235404
"WBGene00119566",9.45384428939735,10.7826622825969,10.7830846814623,10.460263043236,10.2397937913099
"WBGene00119571",-0.232040945368632,-5.15634293490872,-2.53101701767929,0.787806683902695,5.52218156539935
"WBGene00119574",7.85097112395169,7.62111787776107,7.32540851094624,5.27345947944068,6.04176521626902
"WBGene00119576",4.91054911479785,6.26624749898384,6.96763277008912,7.91690890066685,9.26553567706734
"WBGene00119577",2.07420552728646,3.26572183126409,2.5307591799074,2.32123888398377,3.0136628220503
"WBGene00119580",1.03423911996882,-1.06888009365838,0.00503588256091544,2.09446802213675,1.73146100547855
"WBGene00119581",0.825292229697319,1.31939049605768,0.701643739110981,0.682837124301153,-1.43846399596376
"WBGene00119582",5.72026743230709,6.41872352966994,7.19042400139103,9.096943929754,5.99616423167296
"WBGene00119587",4.17137418629346,2.61844412469246,1.45083563561045,8.46876760985675,3.09897013467481
"WBGene00119588",4.69164790140302,4.4229730026713,4.00192327069358,5.69890953079813,5.37602946139507
"WBGene00119589",2.93788405607368,3.55446349879063,3.5436596686152,3.72640613923855,3.76229840940114
"WBGene00119590",7.60102007514265,7.88651340312714,7.04376570315946,6.76508660740261,7.7149472918741
"WBGene00119592",4.99000329326047,1.83234175186345,0.638907983763018,4.5037385781967,2.44689343809512
"WBGene00119593",-0.312211294052615,-1.2494523393002,-2.04559019050905,-1.34464361212095,-1.80103407534847
"WBGene00119596",4.70443783482293,4.40780655507701,5.18460184139552,5.36536802124195,4.43327015423114
"WBGene00119598",-0.312211294052615,0.516082407062777,-0.765482271316317,-1.34464361212095,5.33559091693767
"WBGene00119599",5.8105797317986,5.5741272022755,5.47236034252303,5.59967426225421,5.31790699737504
"WBGene00119600",5.22827657752794,6.54712811116323,5.76635784284903,6.62069669806744,6.20939412436846
"WBGene00119602",7.03651686017846,6.52796737621563,6.96123677162362,7.18162989435692,6.54072299330082
"WBGene00119605",5.64927974364317,6.04639310834145,5.32322803654083,3.60955269826592,4.37745293959727
"WBGene00119606",-5.44149431099758,-1.06888009365838,-2.53101701767929,3.6238016540042,-1.43846399596376
"WBGene00119607",2.83927645913302,3.92846545289564,5.01587744220834,2.45476255682116,2.89145688967713
"WBGene00119608",4.01177632301304,4.43049685305311,3.98940523084715,4.77029996555149,4.68393263539597
"WBGene00119609",4.33164489572211,3.72935343843068,4.3442715805434,3.864809753508,4.12293003361899
"WBGene00119610",9.61281323028114,10.8195274183365,10.6008077969599,10.4486783207424,10.7298947312601
"WBGene00119611",9.49233463248012,10.8420050861927,10.7196070950997,10.6249919622553,10.9811743770293
"WBGene00119612",6.88746105078375,6.84048359311194,6.42724567965025,8.44137463113223,8.31363784199982
"WBGene00119613",1.77767420946458,-0.202146624521843,2.08956939277258,0.627342011709449,2.55148233937232
"WBGene00119614",1.71837702578081,-1.45590321676763,1.12433481093326,-2.23772840820444,2.68623175148555
"WBGene00119617",6.46351655139271,6.31685544876881,5.94552668853496,5.58882007908647,4.82415290298219
"WBGene00119619",4.88605833308366,4.92180787282593,4.04490034343886,3.35152145091981,4.05338910036591
"WBGene00119621",2.20955738018135,1.31939049605768,0.874975341996542,1.29476667262258,3.77962828793906
"WBGene00119622",2.49514362800499,2.98831530792316,1.86130040509947,-0.401227140487322,1.5001354593721
"WBGene00119623",5.28557524702612,4.74603217957731,4.82124715557903,6.55064036383958,5.3472609101223
"WBGene00119624",6.21627072426778,5.33450794183158,5.67941081272219,7.35766229223364,5.21019318007479
"WBGene00119625",2.53004924295319,2.13827781398291,1.62278831839974,0.682837124301153,2.31047423986852
"WBGene00119626",7.59141236663067,5.93178275727949,5.9964599883811,8.0001644043162,8.01526391064685
"WBGene00119630",5.44496438470612,5.76624146780495,6.09906805232283,4.57146551351694,5.10069481514427
"WBGene00119632",0.0503587853320928,2.08206180441636,1.91523921221027,1.10466378924264,3.83040285517219
"WBGene00119636",4.2326979571481,4.56646459626083,4.56279665572343,4.84213728520634,4.55902914842567
"WBGene00119637",-0.487298000610707,-2.83441484002136,-4.85294511256666,-5.04508333026205,-4.60838899740607
"WBGene00119639",6.17918373113783,7.68029921411713,7.53426446815298,7.89284215460098,7.59404096860928
"WBGene00119642",3.87365525125872,5.42014141188813,3.80169091596131,1.9883396712754,2.64899884528658
"WBGene00119646",8.17815253899068,7.50743751577442,7.55352565596263,7.87619975604534,6.90583191195206
"WBGene00119649",7.18170132445535,6.49426008730659,6.34488588544554,7.37724429371251,7.05916610963506
"WBGene00119650",3.94436808964388,2.59184991468074,2.20233732293453,-1.13819273465353,-1.14895737876878
"WBGene00119651",6.47176911963118,4.47119094956407,4.28916194473589,6.26836661070101,5.01549249260739
"WBGene00119652",10.0078800603092,9.62065546726661,10.2353048302747,8.47000047187066,9.47517343208534
"WBGene00119653",-2.27156930955527,-1.98641793346641,-4.85294511256666,0.164370035366903,4.58390381706469
"WBGene00119655",5.65060210399321,3.24879852822763,3.1414083242922,4.87824415515715,2.31047423986852
"WBGene00119657",3.46839877277246,3.70474397108668,3.51774229424056,5.1059332086302,3.64427643504418
"WBGene00119658",6.12788664852471,4.88668434868583,5.24377004192188,6.09126701119211,5.0551691068112
"WBGene00119660",2.19513030954607,1.14743781326838,2.04187265074129,1.25869741791506,1.36889092609384
"WBGene00119661",4.32503459760128,3.1879529730071,3.13004846212765,4.88713142170634,3.77098936966519
"WBGene00119662",-2.63413938893998,-5.15634293490872,-4.85294511256666,-5.04508333026205,4.49227334159913
"WBGene00119663",-0.917932354940569,-1.06888009365838,-1.68302011112434,-2.23772840820444,5.02642205276565
"WBGene00119665",-5.44149431099758,-2.83441484002136,-4.85294511256666,-5.04508333026205,1.62042969308981
"WBGene00119667",-5.44149431099758,-5.15634293490872,-1.68302011112434,-0.000689210903593028,7.72504591787798
"WBGene00119670",6.997037666764,8.1375597337128,8.05525984055923,7.96666806505467,8.03704427775819
"WBGene00119672",2.44724893790068,3.42485764701624,3.61873010182539,4.10720151204454,3.74475782809201
"WBGene00119674",-5.44149431099758,-5.15634293490872,-1.68302011112434,-0.652765907483286,4.60349929713993
"WBGene00119679",-0.686606808834114,-0.40145543274525,0.573319642135441,-0.401227140487322,0.883464098923602
"WBGene00119680",-0.397100191639129,-1.2494523393002,-2.04559019050905,-0.957620489011707,-1.80103407534847
"WBGene00119681",6.06183454562908,6.47073490560868,6.891468297991,8.70195574083342,6.99847883996808
"WBGene00119683",-2.27156930955527,-1.2494523393002,-0.460627689787897,-0.797155816818461,0.146498504757396
"WBGene00119684",4.01177632301304,5.17120970917252,4.05694797120339,5.17044966948361,3.58636785701618
"WBGene00119685",7.26952730579425,6.87397934773532,7.0498068322835,7.57353158998876,6.99384590393499
"WBGene00119686",2.49514362800499,2.57836668531712,2.3662234078955,1.25869741791506,0.601064368222877
"WBGene00119688",1.71837702578081,0.12905928395353,-0.329383156509644,-2.23772840820444,-0.216071574627312
"WBGene00119690",4.52573194783841,3.78910090146919,3.47348437455565,3.84061304307735,2.66773540786816
"WBGene00119691",5.55497917773565,4.50721516930856,3.91854435693394,1.77509563215314,5.7807045244984
"WBGene00119692",9.31323664024165,9.46003360219878,9.36629905057692,8.19108038695723,7.77612496399255
"WBGene00119693",5.10057023128586,5.2066966953478,4.1271944650725,2.2123045124306,3.29247781057468
"WBGene00119694",2.47139502523238,-1.69691131627142,-1.68302011112434,5.95280179756706,4.85309044988008
"WBGene00119695",-5.44149431099758,-5.15634293490872,-4.85294511256666,0.164370035366903,9.21228859807698
"WBGene00119696",2.94652297434755,2.15654002037564,2.51337710167916,1.29476667262258,2.61077952305609
"WBGene00119697",2.71332379805452,2.08206180441636,2.4599378427177,2.83143361630295,1.93076981370196
"WBGene00119699",2.19513030954607,4.05067138526881,4.70356094210527,1.96614392516121,2.2371010535383
"WBGene00119700",5.60358274093736,1.71402178467469,4.74882567584105,0.88565400730084,1.99152384478105
"WBGene00119702",-1.98206269236028,-2.83441484002136,-4.85294511256666,-2.72315523537468,0.0354671923686522
"WBGene00119703",3.66441419757358,3.64131859094504,2.04187265074129,0.787806683902695,0.817875757296025
"WBGene00119706",3.88268623562116,3.8408365460289,3.36137400823411,4.08677363034675,3.12632062281977
"WBGene00119708",-0.397100191639129,-0.40145543274525,-0.605017599123071,-0.000689210903593028,-0.360461483962487
"WBGene00119712",-0.0839423063794983,-1.06888009365838,0.191449006791797,-0.652765907483286,1.58143556147394
"WBGene00119716",4.42423895985418,4.67179354928539,4.24771722643854,4.01831175102646,1.76665043394085
"WBGene00119717",3.73592522699165,2.99847517414339,4.00192327069358,3.02637903229458,2.48964308555445
"WBGene00119721",4.93245834437261,5.85418517097777,6.38724994141327,5.66830318467498,6.58575224145706
"WBGene00119722",4.77160990864432,5.30206367832781,6.0089172274925,5.36536802124195,5.13139161236719
"WBGene00119724",6.29955126601226,7.28944790113936,7.7233030172766,6.91600455973528,6.93705818427202
"WBGene00119725",1.42887040858582,0.625016778615941,0.00503588256091544,-2.72315523537468,-0.907949279264981
"WBGene00119727",7.70396025301193,8.0834047486482,7.37557298514954,6.36589793678175,5.52218156539935
"WBGene00119728",3.49219634395465,2.89350561454184,3.39972031988359,3.61669476750994,3.50535316864312
"WBGene00119729",2.5864116855723,3.64131859094504,3.6023821077379,3.02637903229458,2.66773540786816
"WBGene00119730",5.06133749306916,5.35639752789478,4.90361120995743,6.13171314788555,5.30898308207077
"WBGene00119733",4.29152101068838,5.80438305993034,6.0726093273069,5.45376587626968,5.55022069080841
"WBGene00119734",3.92264034401047,3.67337980017734,2.82653498693879,3.94643851581365,3.25579714724821
"WBGene00119736",5.48406012887597,6.38136081299893,6.51828701580297,6.34669727575112,6.10499751753096
"WBGene00119735",3.61107373980657,2.84928161428516,3.0599442236633,5.37382340099585,4.12293003361899
"WBGene00119738",-5.44149431099758,0.201209069709366,-1.68302011112434,-5.04508333026205,-4.60838899740607
"WBGene00119737",-1.74105459285649,0.571577519654481,-1.15250539442556,-1.34464361212095,-1.43846399596376
"WBGene00119741",-2.27156930955527,-0.512486745133994,-1.68302011112434,-2.23772840820444,-0.520926156155733
"WBGene00119739",4.97107553580763,5.56561067789267,3.97042212747958,5.16315102807774,4.78607369720424
"WBGene00119743",-2.63413938893998,-2.83441484002136,-4.85294511256666,-5.04508333026205,2.42503400413138
"WBGene00119746",2.84852453593504,2.00352840186967,2.08956939277258,0.569626513853162,0.817875757296025
"WBGene00119745",-1.98206269236028,0.726300114453123,-1.39351349392936,-1.13819273465353,-0.360461483962487
"WBGene00119747",-0.797638121222857,2.75654640132124,3.1414083242922,0.977284482766408,1.73146100547855
"WBGene00119749",4.72968248665419,3.10575191046146,3.6023821077379,3.21701151510813,4.43873491470795
"WBGene00119753",6.15236362786064,7.31100787957886,6.95963333156872,4.6708786599931,5.60228234637955
"WBGene00119752",-0.686606808834114,1.18350706797591,-1.15250539442556,-0.000689210903593028,-4.60838899740607
"WBGene00119756",5.48109009171608,3.98064817717151,3.8578613211327,4.92789645580424,3.51573231442311
"WBGene00119754",4.13782162658243,3.64131859094504,4.6288543190991,4.28807202004857,5.25424836015272
"WBGene00119757",3.71585262436526,3.89078097720531,4.29933972973993,3.10973477879006,3.53626924542581
"WBGene00119761",5.05535946639046,3.89622511589544,4.04490034343886,5.25526923006617,3.98032563817619
"WBGene00119762",2.53004924295319,1.47301368517089,2.30692622421173,0.627342011709449,0.146498504757396
"WBGene00119763",0.624594879460191,0.571577519654481,0.573319642135441,2.76869786095499,1.69539175077103
"WBGene00119767",4.08793624314857,2.82665063978559,2.1582821428566,3.58062551280242,3.6630740304983
"WBGene00119766",1.75817803383878,2.08206180441636,1.12433481093326,1.18373536023383,-0.907949279264981
"WBGene00119769",4.39928361259747,4.94563273604051,4.63288419613525,5.50470133768581,5.22923893576533
"WBGene00119773",-3.11956621611022,-5.15634293490872,-1.68302011112434,-5.04508333026205,6.23945135822464
"WBGene00119776",1.83463009427666,1.21869649643821,0.101251197820218,-0.401227140487322,-0.907949279264981
"WBGene00119777",0.933545120349343,1.38281587619931,2.06591812470794,3.29030702443188,2.72252788070854
"WBGene00119779",2.5641302381963,3.1336759120239,3.7800500845763,0.682837124301153,-1.43846399596376
"WBGene00119778",3.06233142699817,1.98320841749008,2.93495744682477,1.64141719692117,2.68623175148555
"WBGene00119781",1.18786230908203,-1.69691131627142,-2.04559019050905,-1.13819273465353,-3.02342649668492
"WBGene00119785",4.29490762032071,5.41256321959337,4.77458877190614,4.84213728520634,4.48172342225822
"WBGene00119787",4.31839387222425,3.69852544835152,3.27117619926253,5.83985031768771,5.25424836015272
"WBGene00119788",7.50522923975002,7.53823260261727,7.55458821910467,10.4216623068601,7.83273962439862
"WBGene00119790",7.96908953764026,9.85107860073038,9.95244610247475,8.1669570109765,8.87907423885921
"WBGene00119792",-5.44149431099758,-3.57138043418756,-3.2679826118455,-5.04508333026205,3.44145955204449
"WBGene00119794",7.42636355297525,7.98304853551054,7.19588230079723,6.94395630670034,6.84230677416684
"WBGene00119796",6.57774890560603,8.26795459748836,8.64403346003282,8.02319112545846,8.15087504778271
"WBGene00119799",3.61649741176159,3.37113407115168,3.7800500845763,3.75257819559171,3.19251090251423
"WBGene00119797",6.74678544096656,5.66622789604145,5.47010964777499,5.89669791201648,5.7720720676829
"WBGene00119802",-1.74105459285649,1.50186854784308,-2.53101701767929,-1.87515832881973,3.46307336515055
"WBGene00119805",-0.156092092135334,0.952181521869451,1.02969793679518,-1.58565171162475,-1.80103407534847
"WBGene00119809",7.53560669577353,6.1706482399921,6.38486236115648,8.58347612633782,6.11697726048957
"WBGene00119814",-1.53460371538906,0.26992181979338,-1.39351349392936,-2.23772840820444,-0.701498401797554
"WBGene00119812",6.54967319514243,4.83092107716382,4.86644370837543,1.61312815248975,2.75793321683974
"WBGene00119815",-0.487298000610707,5.79712602732013,6.06517273846512,1.29476667262258,1.11953145715713
"WBGene00119816",1.42887040858582,3.24026184627314,-0.765482271316317,-0.797155816818461,1.11953145715713
"WBGene00119817",3.34314053455994,3.91779852784379,4.29933972973993,4.61847477395523,4.63240233475588
"WBGene00119818",0.230931030973914,-0.764025512129958,-1.15250539442556,2.56224698348756,1.27425405195577
"WBGene00119821",7.58589338305518,8.03116379284956,7.68597128989746,7.68049595015755,8.11761623372252
"WBGene00119822",6.01742489597001,5.81304358643356,6.70786535616128,5.89523026688392,7.0976752699289
"WBGene00119825",5.09475290469055,5.57582449075467,6.74464192701956,7.0864521384143,6.73312982583917
"WBGene00119828",-3.11956621611022,-1.06888009365838,-4.85294511256666,0.312468674356037,8.79848032401701
"WBGene00119829",6.37028174432908,4.84787753140948,5.0584468752768,5.31136863995971,4.60349929713993
"WBGene00119831",2.96364715213876,3.10575191046146,3.44626290582062,1.82528138932136,2.740339156825
"WBGene00119832",2.2796048777096,2.72017401165628,2.34672723226971,1.25869741791506,0.2495919977215
"WBGene00119838",0.441148738364259,1.76252030236588,-0.209088922791932,-3.46012082954089,-0.0848270413490599
"WBGene00119839",6.18101514368575,7.78855210476915,8.1878582972809,7.41511656479754,9.10338550755928
"WBGene00119841",-2.63413938893998,-1.45590321676763,-2.53101701767929,-2.23772840820444,-1.14895737876878
"WBGene00119844",4.29828629877568,5.43704818788302,3.99567782786268,4.57879815975141,5.52732028869833
"WBGene00119848",10.6945555712282,10.6463501212623,11.0218201603446,6.18793709621245,6.57338444140273
"WBGene00119849",0.286426143565617,2.63155962448271,0.356508253062293,0.0841996866829198,2.07811152977715
"WBGene00119851",3.940048640187,4.21652212520387,4.42550434565382,4.27909721635669,3.6630740304983
"WBGene00119852",6.08549389443442,5.36427574564756,5.21985742197755,5.96963459959796,5.62403192977
"WBGene00119853",5.34559201355404,4.40780655507701,4.05093673316952,3.69300892935844,3.91908800865432
"WBGene00119854",-0.0152295562954841,0.516082407062777,-1.68302011112434,0.446769766067628,1.32234834015681
"WBGene00119859",5.27360969823859,6.94792819402817,7.16072650149198,5.12107975238407,6.36387285132722
"WBGene00119860",-3.11956621611022,-1.98641793346641,0.638907983763018,2.26779962502231,3.02823562313758
"WBGene00119861",2.22384160618759,1.78617157043052,1.48690489031797,1.02100586019573,0.601064368222877
"WBGene00119867",-1.04917688821882,1.80944134975337,-0.460627689787897,-1.34464361212095,6.2658239374248
"WBGene00119869",1.81589353169507,3.03841391951353,4.09249872381125,3.61669476750994,3.99523734758012
"WBGene00119871",5.1178827795291,8.7667059393459,9.33432962713749,7.83545680407169,7.30037888544312
"WBGene00119872",-1.98206269236028,-1.45590321676763,0.638907983763018,4.18613785044914,4.30150408636397
"WBGene00119873",6.78160237935011,7.09365933293173,7.00542448728808,6.8904500826887,7.28983447380949
"WBGene00119875",10.5460583888693,10.1168334427927,10.6366206519997,9.65182987661227,9.53618958912781
"WBGene00119876",5.44800965241389,5.56047652642123,6.06368080964458,4.52287274515342,4.76447606270651
"WBGene00119877",4.73717054000889,2.80365899715936,3.2398120283532,4.78938771972218,3.43052999188623
"WBGene00119878",4.54007297090543,4.02107660308052,4.64889207233564,5.35899380597919,5.06580327073961
"WBGene00119880",8.25384274411848,7.77383998195655,6.08589934489951,6.00952098769863,5.11441853376347
"WBGene00119882",2.88493517612472,3.05797618589205,2.54793432371553,1.32995610108488,2.44689343809512
"WBGene00119884",4.53721614810877,5.16671182543293,4.00814179342874,2.64840362723728,2.21178996500912
"WBGene00119886",6.27232176923692,6.58554533782653,6.64241027966932,7.82932174614744,7.4965373064017
"WBGene00119887",5.77343187694485,2.40589948931235,2.06591812470794,3.3168604434732,1.89940564279262
"WBGene00119889",6.25590769650513,5.23704752253527,4.90361120995743,6.47110914761732,4.90533859854636
"WBGene00119890",-3.85653181027643,-5.15634293490872,0.191449006791797,-0.957620489011707,-1.43846399596376
"WBGene00119893",3.30333952650196,4.50008192836906,5.35772623121896,5.00612561065272,5.11782916192613
"WBGene00119894",4.61243157053352,7.39656627162515,6.42724567965025,4.81755402729675,5.5627878002457
"WBGene00119895",10.1042846668632,11.7603179720465,12.0480749547577,11.0048715459779,11.3538518279303
"WBGene00119896",4.2326979571481,3.83517891116698,3.69008670768858,4.48824640204379,2.80946351747983
"WBGene00119898",4.76674004734221,0.774394402654168,3.25034269584537,0.787806683902695,0.946199854271565
"WBGene00119904",4.04433499770432,4.46387689059877,3.96403851068872,2.2123045124306,2.04982248534572
"WBGene00119905",1.56973294442567,5.02480932195685,5.08810249377392,1.96614392516121,4.49751951116508
"WBGene00119906",6.77008984208195,7.8204001718256,8.10433834302176,8.06360446589257,7.55934274369717
"WBGene00119907",2.5641302381963,3.29074029130093,2.8952477370228,3.9855838059849,2.64899884528658
"WBGene00119910",4.63665649673707,5.60769928239787,6.1207522537387,5.71397260889812,5.88646658708513
"WBGene00119911",-0.686606808834114,1.68914711603566,1.74696772962047,0.736276383262613,0.146498504757396
"WBGene00119912",4.50248560334616,0.26992181979338,-0.765482271316317,4.58972771990967,0.749163007212011
"WBGene00119914",7.29976198609455,5.42202975645209,5.44282382185385,5.81522772465743,4.03906942904885
"WBGene00119916",1.85312643789404,3.49829309361925,3.34181174185559,2.23104107501219,2.33412550793317
"WBGene00119917",5.31088633555531,4.08444839725324,4.00814179342874,5.46370183180247,4.55902914842567
"WBGene00119919",7.63548825498358,1.35145170528998,7.05356973228029,3.58791186688091,3.8874660294811
"WBGene00119920",6.55603803652878,8.72218700795368,8.88567496875543,8.54257700334743,7.38702485481908
"WBGene00119921",5.29575303203016,5.45375912809095,4.79271331984205,4.18613785044914,4.00999650485253
"WBGene00119923",2.76307683325162,2.82665063978559,2.70929731165442,2.75581656965826,1.32234834015681
"WBGene00119924",0.286426143565617,0.820936988591198,2.47797176554796,0.682837124301153,0.345807312980803
"WBGene00119932",-1.35403146974724,-2.83441484002136,-2.04559019050905,-5.04508333026205,4.13644484009347
"WBGene00119934",5.09669462105484,4.48209297908175,4.38306907933343,5.9214221216437,4.03185593881627
"WBGene00119937",8.49762572414111,7.96858611169376,8.25247237720996,6.99212041088993,7.70930624835909
"WBGene00119938",6.0538610812384,5.76921150496484,5.95521466030172,6.79057236057775,5.92006511335872
"WBGene00119940",3.41337407226265,3.51961409803303,3.45539391757275,5.19928050485846,4.18927252844769
"WBGene00119941",-2.27156930955527,-0.202146624521843,0.191449006791797,0.446769766067628,6.9476379953186
"WBGene00119946",0.441148738364259,0.201209069709366,-0.329383156509644,0.446769766067628,0.946199854271565
"WBGene00119948",6.93544501062226,6.56347366810941,6.20436976521605,7.74506149668775,5.81892384672889
"WBGene00119949",5.85714109573666,6.98608326741026,6.91482553621005,6.64709624605049,6.54832614681863
"WBGene00119950",6.49624730907951,6.35689117889733,6.89314927113881,6.05229043872818,6.73757059899804
"WBGene00119951",0.580873502030872,-1.98641793346641,-2.53101701767929,-1.34464361212095,-1.43846399596376
"WBGene00119953",5.32420617665352,5.28763660769253,5.34795349247179,4.98971563231522,4.81157118044182
"WBGene00119954",-2.27156930955527,-2.83441484002136,-2.53101701767929,3.22637969764233,12.2364270830655
"WBGene00119955",2.84852453593504,2.96777837692047,1.77641150751295,-1.87515832881973,-0.520926156155733
"WBGene00119956",-1.35403146974724,-5.15634293490872,-0.765482271316317,-0.401227140487322,8.15378538458703
"WBGene00119959",3.62728396698783,2.24453650137347,0.761764731548551,-0.797155816818461,-0.520926156155733
"WBGene00119960",3.60562960111644,2.32747284235554,1.68621369854137,9.1375437972373,4.12970326221442
"WBGene00119962",2.2796048777096,-0.298361939781146,4.68427328797194,-0.000689210903593028,-0.216071574627312
"WBGene00119963",3.48628365108476,1.38281587619931,1.77641150751295,3.88860732469019,3.48436814351378
"WBGene00119964",-1.98206269236028,-0.764025512129958,-4.85294511256666,-2.72315523537468,-1.80103407534847
"WBGene00119965",3.30333952650196,4.22086759547983,4.10415692899563,3.51333738300662,3.35161293466201
"WBGene00119967",3.40712862943176,0.676547079256023,2.42317929270758,0.164370035366903,1.32234834015681
"WBGene00119968",-0.312211294052615,-0.111948815550265,-0.209088922791932,-1.13819273465353,-0.360461483962487
"WBGene00119972",5.64530537462587,5.33851264958248,5.45653124127445,3.40199989594761,4.39442601820098
"WBGene00119973",8.48822642580899,6.90604055696762,6.92718450705865,7.50157001739291,7.06005283064693
"WBGene00119975",2.10540014889005,1.21869649643821,0.979944901598085,1.46271130993665,-0.216071574627312
"WBGene00119976",6.86314221280969,4.73087768055967,5.10270479496172,5.71729870844835,4.52346796320272
"WBGene00119978",6.96284898058817,5.95414037490751,6.08442870762549,6.98937176506514,5.21974748678803
"WBGene00119981",4.84506345061038,4.8252243469943,5.13999322359916,5.56132188243574,5.10757299284907
"WBGene00119984",4.22561723107745,4.16783761171002,5.19554176142568,3.53611725166291,4.76011746410162
"WBGene00119985",-2.63413938893998,-5.15634293490872,-2.53101701767929,-0.797155816818461,-1.14895737876878
"WBGene00119986",4.59879541002813,-1.45590321676763,-3.2679826118455,4.48824640204379,1.06403634456542
"WBGene00119988",4.52573194783841,5.55704358002831,5.47010964777499,6.26949991401215,5.84796541770222
"WBGene00119991",4.95618032195069,3.17008655221359,1.65484952763204,1.77509563215314,1.06403634456542
"WBGene00119992",1.75817803383878,0.0531104307202315,2.22387048448417,-2.23772840820444,-1.80103407534847
"WBGene00119996",-0.312211294052615,0.774394402654168,0.874975341996542,-1.58565171162475,1.00632084670914
"WBGene00119997",2.3200569214469,-2.34898801285111,-3.2679826118455,-3.46012082954089,-1.80103407534847
"WBGene00120000",10.0212316080061,11.069749342721,10.9086320898169,10.6081256308942,10.41115829656
"WBGene00120001",3.7945198809025,2.57836668531712,1.07779222499623,4.50758576725223,1.62042969308981
"WBGene00120004",1.77767420946458,1.61184138986821,1.55644582357104,6.34239553558033,3.96525819008725
"WBGene00120005",4.58502913152218,4.9819288652635,5.99958439683754,3.36854459876213,4.35450700793119
"WBGene00120006",1.69805704140121,0.952181521869451,1.58999838328207,2.75581656965826,0.2495919977215
"WBGene00120007",7.57965918520499,6.35689117889733,6.24706011185606,8.32246792995407,5.46173194707075
"WBGene00120008",5.14252862925996,3.98576412239383,3.73576952301561,3.79096702479602,4.227661357652
"WBGene00120010",3.87365525125872,4.6494009372429,5.46559769713607,4.95913713605615,5.90435146539743
"WBGene00120012",4.69933545977542,4.40398989930372,4.17772202368028,5.25983833931963,4.28945645859944
"WBGene00120013",5.74894770778524,7.02822251753744,7.50598075658806,7.60753760437612,7.40038975087443
"WBGene00120014",-1.74105459285649,-0.764025512129958,-1.15250539442556,-1.87515832881973,-1.43846399596376
"WBGene00120015",0.667030145780587,1.61184138986821,1.29680200693803,2.33862096221201,1.86734443356033
"WBGene00120016",4.72717780713465,5.45375912809095,5.25165364099771,5.74526516648987,5.43463828618848
"WBGene00120017",3.34314053455994,5.44264003612737,4.82477452907435,2.15458901457432,4.12970326221442
"WBGene00120018",3.710790531309,3.86879662736979,3.40914973280352,3.89449588405265,2.96903983062968
